,tensor,cid
3748,"[[-0.015220623463392258, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",1096-None
3749,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.010954093188047409]]",1749-ae9eedb427f5b2235befd37366fc09d7
3750,"[[-0.03473544493317604, -0.01736772246658802, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",903-a31863de508e32f7083b20e47159a977
3751,"[[0.44291451573371887, 0.05536431446671486, 0.045298077166080475, 0.07046367228031158, 0.03523183614015579, 0.0603974349796772, 0.050331197679042816, 0.045298077166080475, 0.040264956653118134, 0.045298077166080475, 0.040264956653118134, 0.050331197679042816, 0.045298077166080475, 0.050331197679042816, 0.025165598839521408, 0.010066239163279533]]",1034-ae9eedb427f5b2235befd37366fc09d7
3752,"[[-14.70064640045166, 0.0, 0.0, -21.00092315673828, -8.820387840270996, -7.140314102172852, -3.7801661491394043, -2.1000924110412598, 0.0, 0.0, -13.440590858459473, -5.460239887237549, -17.22075653076172, 0.0, -11.340498924255371, -0.4200184643268585]]",1243-ff0ad3b6b2c6b4ead7e211741c3e6079
3753,"[[-0.015220623463392258, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",979-None
3754,"[[-1.2705140113830566, 0.0, 0.0, -1.3763902187347412, -1.79989492893219, 0.0, -2.5410280227661133, -0.42350468039512634, 0.0, 0.0, -2.7527804374694824, -0.8470093607902527, -2.4351518154144287, 0.0, -2.2233996391296387, -0.21175234019756317]]",1709-a31863de508e32f7083b20e47159a977
3755,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.010954093188047409]]",1793-bf2b729332ba6c513c7e529a879fbb7a
3756,"[[-0.1763388067483902, -0.058779601007699966, -0.058779601007699966, 0.0, -0.7053552269935608, -0.11755920201539993, -0.7053552269935608, -0.2938980162143707, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.41145721077919006, -0.11755920201539993]]",964-bf2b729332ba6c513c7e529a879fbb7a
3757,"[[0.0, 0.0, -0.004645354114472866, 0.0, 0.0, 0.0, -0.004645354114472866, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.004645354114472866]]",946-b27ddc7d85a1eaa205375d2905b9ce9a
3758,"[[0.0, 0.0, 0.0, -0.013636045157909393, 0.0, 0.0, 0.0, 0.0, -0.013636045157909393, -0.027272090315818787, 0.0, 0.0, 0.0, 0.0, 0.0, -0.027272090315818787]]",802-bf2b729332ba6c513c7e529a879fbb7a
3759,"[[-0.0040604290552437305, 0.0, 0.0, 0.0, 0.0, 0.0, -0.012181287631392479, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",970-6e3448396e2ee63902a0af2aef147abd
3760,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.01842905767261982, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.01842905767261982, -0.01842905767261982]]",1278-None
3761,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08586882799863815, 0.0343475304543972, 0.05152129381895065, 0.0686950609087944]]",1792-bdd5ed8479e9b5a359f5163e590bbe05
3762,"[[-0.015220623463392258, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",1302-0e117c1684b5ebd6093fc17b468455d1
3763,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",1222-dd5bfb1593b5f51e80129bcba8f4a805
3764,"[[0.0, 0.0, 0.0, -0.007376089692115784, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.007376089692115784]]",811-0e117c1684b5ebd6093fc17b468455d1
3765,"[[0.0, -0.06952079385519028, -0.41712474822998047, 0.0, -0.06952079385519028, -0.13904158771038055, 0.0, 0.0, 0.0, -0.695207953453064, 0.0, 0.0, 0.0, 0.0, 0.0, -0.06952079385519028]]",1176-8337b9cef94666f2dd2dde02a8292544
3766,"[[0.0, 0.008422302082180977, 0.008422302082180977, 0.008422302082180977, 0.0, 0.02526690624654293, 0.008422302082180977, 0.0, 0.016844604164361954, 0.03368920832872391, 0.0, 0.0, 0.02526690624654293, 0.016844604164361954, 0.042111508548259735, 0.13475683331489563]]",1147-109f87b3124b4aa25e9a49c3712b50da
3767,"[[-0.015220623463392258, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",1455-410916f7d7c7a7196ca6eb773b4e98ed
3768,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.010954093188047409]]",737-a8ec907a5ac10f3960aabf52e1f65f1c
3769,"[[1.4792402982711792, 1.0566002130508423, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.932042121887207, 14.792403221130371, 1.9018803834915161]]",2005-bc60740bd945df22b941326f4ee149a4
3770,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.010954093188047409]]",902-a8ec907a5ac10f3960aabf52e1f65f1c
3771,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.010954093188047409]]",967-6e3448396e2ee63902a0af2aef147abd
3772,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.010954093188047409]]",902-109f87b3124b4aa25e9a49c3712b50da
3773,"[[0.49893710017204285, 0.16631236672401428, 0.08315618336200714, 0.16631236672401428, 0.08315618336200714, 0.16631236672401428, 0.08315618336200714, 0.6652494668960571, 0.08315618336200714, 0.08315618336200714, 0.08315618336200714, 0.33262473344802856, 0.08315618336200714, 1.5799674987792969, 0.49893710017204285, 0.16631236672401428]]",1297-a31863de508e32f7083b20e47159a977
3774,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.01279384084045887]]",1710-0e117c1684b5ebd6093fc17b468455d1
3775,"[[-0.015220623463392258, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",1738-736e938d8e3fd4364e2a65365541da11
3776,"[[-0.015220623463392258, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",1013-cc68032c3e8e43a71b9629f1bedbf3df
3777,"[[-2.19282603263855, -2.19282603263855, -3.2892391681671143, -0.2192826122045517, -0.2192826122045517, -0.4385652244091034, -0.32892391085624695, -0.4385652244091034, -0.32892391085624695, 0.0, -0.2192826122045517, -0.2192826122045517, -0.2192826122045517, -0.10964130610227585, -0.2192826122045517, -0.2192826122045517]]",1236-dc7f74209b018e293a574b44e2aad001
3778,"[[-0.2794504165649414, -0.24451911449432373, -0.2270534634590149, -0.052396953105926514, -0.052396953105926514, -0.08732825517654419, 0.0, -0.017465651035308838, -0.017465651035308838, -0.052396953105926514, -0.034931302070617676, -0.034931302070617676, -0.034931302070617676, -0.06986260414123535, -0.08732825517654419, -0.06986260414123535]]",1190-b0d744cb2e26331eb8ed510995949791
3779,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.020900340750813484, 0.0, 0.0, 0.0, 0.0, -0.020900340750813484, -0.020900340750813484]]",862-ae9eedb427f5b2235befd37366fc09d7
3780,"[[-0.05214812234044075, -0.1042962446808815, -0.2868146598339081, -0.07822218537330627, -0.05214812234044075, -0.13037030398845673, -0.15644437074661255, -0.026074061170220375, -0.1042962446808815, -0.07822218537330627, -0.07822218537330627, 0.0, -0.05214812234044075, -0.026074061170220375, -0.05214812234044075, -0.1042962446808815]]",1228-183abbbe8fae350cc608984e93217b67
3781,"[[-0.025600405409932137, -0.017066936939954758, -0.04266734421253204, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.03840060904622078, 0.0, 0.0, 0.0, -0.02133367210626602]]",1759-ae9eedb427f5b2235befd37366fc09d7
3782,"[[0.0, 0.0, -0.009383129887282848, -0.009383129887282848, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.009383129887282848, -0.009383129887282848]]",1981-b204a52388d0bd5b1208ae6993d3381a
3783,"[[-0.015220623463392258, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",1097-183abbbe8fae350cc608984e93217b67
3784,"[[-0.014396386221051216, -0.014396386221051216, 0.0, -0.057585544884204865, -0.028792772442102432, -0.014396386221051216, 0.0, -0.0431891605257988, -0.014396386221051216, -0.014396386221051216, 0.0, 0.0, -0.014396386221051216, 0.0, 0.0, 0.0]]",1053-3426d7dd6b951a03fef2668967d20ccd
3785,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.010954093188047409]]",1038-ae9eedb427f5b2235befd37366fc09d7
3786,"[[-0.1638990342617035, -0.21853205561637878, -0.21853205561637878, -0.21853205561637878, -0.1638990342617035, -0.21853205561637878, -0.10926602780818939, -0.054633013904094696, -0.054633013904094696, -0.054633013904094696, -0.054633013904094696, 0.0, 0.0, -0.054633013904094696, -0.21853205561637878, -0.054633013904094696]]",959-373a0f8f67485c5f87a436232be6704a
3787,"[[-0.015220623463392258, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",1515-a8ec907a5ac10f3960aabf52e1f65f1c
3788,"[[-0.07317090034484863, -0.09756120294332504, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",1313-d7d9e72eff41400fa8f0f13b917082de
3789,"[[0.0, 0.0, 0.0, 0.47692954540252686, 0.0, 0.0, 0.0, 0.0, 0.47692954540252686, 0.9538590908050537, 0.0, 0.0, 83.4626693725586, 7.63087272644043, 62.4777717590332, 23.36954689025879]]",None-d8c97ab945dee7d9db1c1921149abdc6
3790,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.010954093188047409]]",1535-ff0ad3b6b2c6b4ead7e211741c3e6079
3791,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1601313054561615, 4.9640703201293945, 2.4019696712493896, 2.7222321033477783, 3.843151330947876]]",653-c98f23c5f01e87429e00db4566cca238
3792,"[[-0.018217315897345543, -0.018217315897345543, 0.0, -0.018217315897345543, -0.018217315897345543, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",1096-572a7ad687fbcba95520b62daebf0deb
3793,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.010954093188047409]]",807-0af607c2fa9f1ba55a2f31b9f4799d25
3794,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.010954093188047409]]",899-0e117c1684b5ebd6093fc17b468455d1
3795,"[[0.0, 0.0, 0.0, 0.0, 0.0, -0.012297036126255989, 0.0, -0.012297036126255989, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.012297036126255989]]",899-a8ec907a5ac10f3960aabf52e1f65f1c
3796,"[[0.0, 0.0, 0.0, 0.0, -0.026610391214489937, 0.0, 0.0, -0.013305195607244968, 0.0, 0.0, 0.0, 0.0, 0.0, -0.026610391214489937, 0.0, -0.013305195607244968]]",944-0af607c2fa9f1ba55a2f31b9f4799d25
3797,"[[-14.376581192016602, -10.782435417175293, -12.089397430419922, -10.782435417175293, -14.376581192016602, -8.168511390686035, -6.20806884765625, -0.32674047350883484, -2.6139237880706787, -7.841771125793457, -4.901107311248779, -0.32674047350883484, -4.247626304626465, -4.247626304626465, -55.87261962890625, -22.218351364135742]]",1245-None
3798,"[[-0.015220623463392258, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",1621-None
3799,"[[-0.015220623463392258, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",1983-None
3800,"[[0.36007046699523926, 0.2571931779384613, 0.15431591868400574, 0.15431591868400574, 0.10287727415561676, 0.05143863707780838, 0.3086318373680115, 0.20575454831123352, 0.15431591868400574, 0.6687023043632507, 0.10287727415561676, 0.20575454831123352, 0.5658249855041504, 0.41150909662246704, 0.9773340821266174, 0.617263674736023]]",1228-3953701085a61d85aa3495dcf7538988
3801,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.010954093188047409]]",970-c98f23c5f01e87429e00db4566cca238
3802,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.020635822787880898, 0.0, -0.010317911393940449]]",1263-6c0300c09cfa4e3e433ac2351fdd1116
3803,"[[-0.015220623463392258, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",1141-d8dd2ff322668978ef960e3b62718caf
3804,"[[1002.838623046875, 194.51611328125, 163.1774139404297, 161.01611328125, 157.77418518066406, 125.35482788085938, 119.95160675048828, 156.69354248046875, 136.16128540039062, 151.29031372070312, 144.8064422607422, 123.19354248046875, 125.35482788085938, 137.24192810058594, 129.6774139404297, 183.7096710205078]]",662-0af607c2fa9f1ba55a2f31b9f4799d25
3805,"[[-0.015220623463392258, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",1435-492cd528279ddb8a404d4f66b69f22ea
3806,"[[-0.7945482730865479, -0.43038031458854675, 0.0, 0.0, 0.0, -0.03310617804527283, 0.0, 0.0, -0.03310617804527283, 0.0, -0.03310617804527283, -0.03310617804527283, 0.0, 0.0, 0.0, 0.0]]",1231-351a947230dbfa971ee867fa9fe5b366
3807,"[[0.023294540122151375, 0.0931781604886055, 0.023294540122151375, 0.023294540122151375, 0.04658908024430275, 0.023294540122151375, 0.16306178271770477, 0.04658908024430275, 0.0931781604886055, 0.11647269874811172, 0.11647269874811172, 0.0931781604886055, 0.13976724445819855, 0.04658908024430275, 0.0931781604886055, 0.11647269874811172]]",894-109f87b3124b4aa25e9a49c3712b50da
3808,"[[-0.015220623463392258, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",1096-8c30f7084880dafa1075f78d20d66cde
3809,"[[-0.015220623463392258, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",1591-109f87b3124b4aa25e9a49c3712b50da
3810,"[[0.0, -2.223876476287842, -1.334325909614563, -2.5203933715820312, -2.223876476287842, -1.0378090143203735, -0.14825843274593353, 0.0, -0.14825843274593353, 0.0, -0.14825843274593353, -0.14825843274593353, 0.0, -0.14825843274593353, -0.14825843274593353, -0.14825843274593353]]",1285-45fa465af00a041540e9493d26cef80b
3811,"[[-0.015220623463392258, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",1285-cc68032c3e8e43a71b9629f1bedbf3df
3812,"[[-0.7751848697662354, -2.0274064540863037, -1.8485177755355835, -0.17888881266117096, 0.0, 0.0, 0.0, 0.0, -0.9540736675262451, -0.17888881266117096, 0.0, 0.0, 0.0, 0.0, 0.0, -0.05962960422039032]]",653-3953701085a61d85aa3495dcf7538988
3813,"[[-0.06773358583450317, -0.030787993222475052, -0.012315196916460991, -0.036945588886737823, -0.030787993222475052, -0.061575986444950104, -0.024630393832921982, -0.012315196916460991, -0.08620637655258179, -0.030787993222475052, -0.06773358583450317, -0.07389117777347565, -0.07389117777347565, -0.08004877716302872, -0.08620637655258179, -0.012315196916460991]]",900-89b7fffd8b0ee20aa30976e16d5030b2
3814,"[[-0.029859963804483414, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",1358-0e117c1684b5ebd6093fc17b468455d1
3815,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.01146967988461256, 0.0, -0.01146967988461256]]",971-0e117c1684b5ebd6093fc17b468455d1
3816,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.014320282265543938, 0.0, 0.0, 0.0, 0.0, 0.0, -0.028640564531087875]]",898-None
3817,"[[-0.015220623463392258, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",1343-2d1283337e01d2a4cc95303b0c0d030a
3818,"[[-0.01765836402773857, -0.01765836402773857, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",1017-None
3819,"[[0.0, -25.940467834472656, -31.885160446166992, -38.370277404785156, -47.557525634765625, -48.63837814331055, -29.183027267456055, -1.0808528661727905, -4.323411464691162, -7.565969944000244, -9.727675437927246, -44.31496810913086, -47.557525634765625, -48.09795379638672, -23.778762817382812, -10.808528900146484]]",653-ae9eedb427f5b2235befd37366fc09d7
3820,"[[-0.005832976661622524, -0.005832976661622524, 0.0, 0.0, -0.002916488330811262, -0.005832976661622524, 0.0, 0.0, -0.002916488330811262, -0.005832976661622524, 0.0, -0.002916488330811262, 0.0, -0.011665953323245049, -0.023331906646490097, -0.011665953323245049]]",1285-e98eb8caab7a81258e290f20d4557d9f
3821,"[[-0.015220623463392258, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",1718-572a7ad687fbcba95520b62daebf0deb
3822,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.010954093188047409]]",184-None
3823,"[[-0.015220623463392258, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",395-3426d7dd6b951a03fef2668967d20ccd
3824,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.007351122330874205, 0.0, 0.0, -0.007351122330874205]]",1249-bc60740bd945df22b941326f4ee149a4
3825,"[[-0.015220623463392258, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",952-45fa465af00a041540e9493d26cef80b
3826,"[[-0.015220623463392258, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",405-492cd528279ddb8a404d4f66b69f22ea
3827,"[[-0.015342097729444504, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.015342097729444504, 0.0, 0.0, 0.0, 0.0]]",1745-0af607c2fa9f1ba55a2f31b9f4799d25
3828,"[[0.0, -0.013391832821071148, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.013391832821071148]]",826-3953701085a61d85aa3495dcf7538988
3829,"[[-0.015220623463392258, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",1791-b8cc180ab6676c855fc1bc8eefecf7f7
3830,"[[0.0, 0.0, 0.0, 0.0, 0.0, -0.0064622568897902966, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0064622568897902966]]",1792-89b7fffd8b0ee20aa30976e16d5030b2
3831,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",1313-10d57cc9146a528e7b023b5aa6a5396d
3832,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.002204430289566517, 0.0, -0.002204430289566517, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.002204430289566517]]",750-6e3448396e2ee63902a0af2aef147abd
3833,"[[-5.832361221313477, -7.582069396972656, -7.873687267303467, -6.415596961975098, -5.832361221313477, -7.873687267303467, -4.9575066566467285, -3.4994165897369385, -5.249125003814697, -2.6245625019073486, -3.791034698486328, 0.0, 0.0, 0.0, 0.0, -0.2916180491447449]]",653-7cff2e687e4d4557864a33ffbcb16738
3834,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.010954093188047409]]",1086-0e117c1684b5ebd6093fc17b468455d1
3835,"[[-0.029859963804483414, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",1498-a31863de508e32f7083b20e47159a977
3836,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",1039-08db04af40bbfdac104003fe3e310bc9
3837,"[[-0.015220623463392258, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",843-None
3838,"[[0.14525634050369263, 0.10894225537776947, 0.21788451075553894, 0.10894225537776947, 0.21788451075553894, 0.10894225537776947, 0.07262817025184631, 0.14525634050369263, 0.14525634050369263, 0.07262817025184631, 0.0, 0.07262817025184631, 0.07262817025184631, 0.18157042562961578, 0.3268267512321472, 0.2541986107826233]]",1236-None
3839,"[[-0.04391802102327347, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",1801-b769b7c4664af95672dabb38a2d2589e
3840,"[[-0.015220623463392258, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",1630-d8dd2ff322668978ef960e3b62718caf
3841,"[[-0.10548905283212662, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",1783-bf2b729332ba6c513c7e529a879fbb7a
3842,"[[-0.015220623463392258, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",184-ff0ad3b6b2c6b4ead7e211741c3e6079
3843,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.010954093188047409]]",1309-8c30f7084880dafa1075f78d20d66cde
3844,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.010954093188047409]]",1710-0af607c2fa9f1ba55a2f31b9f4799d25
3845,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.010954093188047409]]",860-a8ec907a5ac10f3960aabf52e1f65f1c
3846,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0671023279428482, 0.0, -0.0671023279428482, -0.6039209365844727, -0.1342046558856964, -0.1342046558856964, -0.20130698382854462, -0.33551162481307983, -0.0671023279428482, -0.0671023279428482]]",959-8337b9cef94666f2dd2dde02a8292544
3847,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.010954093188047409]]",837-183abbbe8fae350cc608984e93217b67
3848,"[[-0.015220623463392258, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",1053-945aba0d61c82ce0703573f9a8cb7028
3849,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.7669265270233154, 2.1520538330078125, 0.3074362874031067]]",1807-c98f23c5f01e87429e00db4566cca238
3850,"[[-2.377124786376953, -1.1885623931884766, -0.29714059829711914, -3.5656871795654297, -1.4857029914855957, -2.079984188079834, -5.942811965942383, -1.1885623931884766, 0.0, -0.5942811965942383, -5.645671367645264, -2.079984188079834, -1.7828435897827148, 0.0, -5.645671367645264, -0.29714059829711914]]",1693-6e3448396e2ee63902a0af2aef147abd
3851,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",1146-89b7fffd8b0ee20aa30976e16d5030b2
3852,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.010954093188047409]]",1099-0e117c1684b5ebd6093fc17b468455d1
3853,"[[-0.015220623463392258, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",868-8337b9cef94666f2dd2dde02a8292544
